ID	Area	X	Y	Slice
13441	141	221.69	231.46	1434
13442	135	108.55	308.34	1434
13443	114	379.82	318.14	1434
13444	124	112.18	380.39	1434
13445	112	454.45	411.08	1434
13446	97	487.62	463.03	1434
13447	119	415.94	127.08	1435
13448	130	501.66	210.28	1435
13449	144	221.01	233.02	1435
13450	138	109.51	306.38	1435
13451	125	378.11	318.62	1435
13452	103	470.05	333.41	1435
13453	133	111.43	380.03	1435
13454	120	454.80	409.78	1435
13455	112	489.59	463.40	1435
13456	107	280.46	529.26	1435
13457	127	416.07	126.01	1436
13458	139	502.07	210.49	1436
13459	148	220.95	233.37	1436
13460	144	108.84	305.95	1436
13461	131	378.91	317.84	1436
13462	110	470.77	333.81	1436
13463	137	110.63	379.49	1436
13464	131	455.18	410.66	1436
13465	121	490.69	463.52	1436
13466	119	279.77	530.07	1436
13467	106	415.81	125.35	1437
13468	126	502.25	210.45	1437
13469	139	220.33	232.57	1437
13470	131	107.60	305.03	1437
13471	119	379.37	318.05	1437
13472	91	471.87	334.39	1437
13473	125	110.34	379.64	1437
13474	117	456.10	410.24	1437
13475	122	415.56	126.15	1438
13476	134	501.83	210.55	1438
13477	142	221.53	232.64	1438
13478	139	107.40	305.45	1438
13479	121	380.19	317.29	1438
13480	100	471.72	334.76	1438
13481	127	111.26	379.96	1438
13482	119	457.01	411.16	1438
13483	110	491.41	463.11	1438
13484	128	414.55	126.50	1439
13485	140	502.87	211.56	1439
13486	149	221.77	233.65	1439
13487	144	109.12	305.36	1439
13488	133	380.57	314.80	1439
13489	110	471.15	335.59	1439
13490	134	109.34	378.56	1439
13491	124	456.70	410.94	1439
13492	123	490.66	462.46	1439
13493	120	279.45	530.42	1439
13494	101	414.49	125.86	1440
13495	131	503.55	210.77	1440
13496	140	222.39	233.41	1440
13497	135	108.40	305.66	1440
13498	119	381.15	314.14	1440
13499	128	108.37	378.09	1440
13500	110	456.23	411.22	1440
13501	99	490.03	462.64	1440
13502	109	412.90	125.77	1441
13503	129	503.52	212.08	1441
13504	141	221.85	234.33	1441
13505	139	109.15	305.64	1441
13506	125	381.44	313.99	1441
13507	99	471.41	335.53	1441
13508	131	108.71	377.50	1441
13509	119	456.08	411.19	1441
13510	105	490.60	463.93	1441
13511	108	279.50	529.56	1441
13512	128	414.02	126.04	1442
13513	138	503.60	210.87	1442
13514	148	223.98	233.21	1442
13515	145	111.17	306.29	1442
13516	132	381.41	312.36	1442
13517	110	470.54	334.26	1442
13518	137	108.50	375.39	1442
13519	126	456.80	411.67	1442
13520	119	489.03	462.24	1442
13521	118	280.22	529.64	1442
13522	110	413.43	125.35	1443
13523	131	505.40	209.45	1443
13524	137	223.44	232.95	1443
13525	133	111.19	306.30	1443
13526	118	381.39	312.03	1443
13527	97	470.96	333.61	1443
13528	126	107.71	375.83	1443
13529	112	457.91	412.17	1443
13530	102	489	462.49	1443
13531	88	282.06	531.85	1443
13532	111	413.45	125.86	1444
13533	130	505.51	209.73	1444
13534	142	223.41	233.38	1444
13535	136	110.52	306.86	1444
13536	119	381.89	311.88	1444
13537	99	470.76	333.78	1444
13538	132	107.13	376.05	1444
13539	116	458.17	412.31	1444
13540	106	489.31	463.22	1444
13541	107	281.47	531.54	1444
13542	126	412.50	125.90	1445
13543	137	505.92	209.38	1445
13544	148	222.82	232.78	1445
13545	141	111.41	307.49	1445
13546	134	381.10	312.22	1445
13547	112	471.04	332.91	1445
13548	141	108.15	375.60	1445
13549	125	458.95	411.62	1445
13550	120	489.17	462.99	1445
13551	120	282.91	532.34	1445
13552	106	412.70	124.16	1446
13553	129	505.86	207.58	1446
13554	139	222.56	232.21	1446
13555	134	112.75	306.37	1446
13556	115	380.06	312.73	1446
13557	133	107.91	376.36	1446
13558	118	457.69	411.47	1446
13559	100	488.96	462.98	1446
13560	100	282.90	533.24	1446
13561	106	411.85	123.97	1447
13562	132	506.77	206.98	1447
13563	138	221.86	231.51	1447
13564	136	112.68	306.31	1447
13565	119	379.38	312.58	1447
13566	131	108.82	376.45	1447
13567	113	457.76	412.04	1447
13568	98	489.41	463.85	1447
13569	100	282.99	533.09	1447
13570	135	412.69	123.80	1448
13571	139	507.59	207.52	1448
13572	150	220.91	231.01	1448
13573	145	112.78	305.91	1448
13574	135	379.57	311.32	1448
13575	114	468.98	332.81	1448
13576	140	108.89	376.14	1448
13577	127	457.64	411.14	1448
13578	123	489.65	464.23	1448
13579	122	282.73	533.28	1448
13580	108	410.75	124.80	1449
13581	133	506.30	206.58	1449
13582	143	222.83	231.21	1449
13583	137	113.25	303.78	1449
13584	120	379.72	311.14	1449
13585	96	468.30	331.84	1449
13586	129	110.76	376.47	1449
13587	112	457.67	412.81	1449
13588	104	490.46	463.91	1449
13589	99	283.30	531.61	1449
13590	101	412.04	124.90	1450
13591	129	505.34	206.67	1450
13592	139	223.17	231.24	1450
13593	137	113.21	304.37	1450
13594	119	379.58	310.96	1450
13595	96	469.85	330.80	1450
13596	124	110.59	376.84	1450
13597	110	458.01	412.67	1450
13598	97	491.02	463.65	1450
13599	126	412.11	125.13	1451
13600	142	505.02	206.32	1451
13601	149	222.80	231.98	1451
13602	141	113.50	304.41	1451
13603	132	379.71	311.73	1451
13604	111	469.67	331.39	1451
13605	136	110.71	376.21	1451
13606	125	457.14	412.83	1451
13607	122	491.54	464.25	1451
13608	121	284.28	533.17	1451
13609	110	412.01	125.87	1452
13610	131	504.35	206.76	1452
13611	142	222.41	231.20	1452
13612	139	113.36	304.54	1452
13613	123	378.56	311.91	1452
13614	98	470.31	329.83	1452
13615	133	111.15	376.69	1452
13616	117	457.46	411.62	1452
13617	110	489.62	463.34	1452
13618	106	284.48	532.87	1452
13619	101	412.84	125.94	1453
13620	124	503.08	207.17	1453
13621	138	224.06	231.06	1453
13622	133	112.55	303.27	1453
13623	114	379.89	311.04	1453
13624	124	112.10	376.15	1453
13625	111	458.40	411.83	1453
13626	92	285.72	534.82	1453
13627	126	414.06	126.28	1454
13628	139	502.39	207.46	1454
13629	147	223.61	230.04	1454
13630	147	111.62	302.99	1454
13631	133	379.39	310.65	1454
13632	110	471.01	329.08	1454
13633	133	112.27	377.21	1454
13634	127	458.74	411.44	1454
13635	119	488.22	465.24	1454
13636	116	286.29	535.60	1454
13637	117	414.35	126.88	1455
13638	130	502.49	207.80	1455
13639	143	224.11	230.40	1455
13640	141	112.28	302.55	1455
13641	127	380.23	310.70	1455
13642	107	471.83	328.77	1455
13643	132	111.92	376.59	1455
13644	116	459.25	411.78	1455
13645	112	488.88	465.07	1455
13646	109	287.03	535.36	1455
13647	98	415.60	126.60	1456
13648	123	501.11	208.18	1456
13649	136	225.09	229.29	1456
13650	134	111.54	303.47	1456
13651	118	378.75	309.89	1456
13652	130	113.72	376.52	1456
13653	107	457.38	410.39	1456
13654	125	414.95	125.83	1457
13655	139	501.13	206.61	1457
13656	145	224.94	228.23	1457
13657	140	110.87	303.40	1457
13658	128	379.56	309.86	1457
13659	105	469.42	330.19	1457
13660	138	114.30	377.16	1457
13661	123	457.30	409.86	1457
13662	114	486.24	465.33	1457
13663	116	286.39	537.27	1457
13664	119	413.90	125.84	1458
13665	135	501.66	205.99	1458
13666	145	224.68	227.72	1458
13667	138	109.61	302.52	1458
13668	130	380.18	310.19	1458
13669	109	469.89	330.41	1458
13670	136	114.04	377.03	1458
13671	124	457.98	409.58	1458
13672	116	486.50	465.41	1458
13673	114	285.96	537.80	1458
13674	118	500.17	206.74	1459
13675	136	225.12	227.44	1459
13676	133	110.71	302.57	1459
13677	117	379.38	309.99	1459
13678	126	114.98	377.52	1459
13679	107	458.29	409.74	1459
13680	120	413.51	126.34	1460
13681	136	499.47	204.68	1460
13682	144	224.40	227.53	1460
13683	140	110.89	303.53	1460
13684	127	380.82	309.04	1460
13685	105	469.90	333.01	1460
13686	139	116.31	377.49	1460
13687	120	456.94	408.73	1460
13688	115	487.24	465.73	1460
13689	113	287.20	536.90	1460
13690	150	500.23	202.63	1461
13691	148	223.34	227.56	1461
13692	139	109.67	304.29	1461
13693	133	380.91	308.15	1461
13694	108	469.96	334.10	1461
13695	135	116.40	377.06	1461
13696	120	456.32	409.74	1461
13697	116	287.44	537.02	1461
13698	101	412.84	125.00	1462
13699	127	499.77	203.28	1462
13700	136	223.74	227.54	1462
13701	132	109.35	303.39	1462
13702	114	380.63	308.79	1462
13703	131	116.07	376.70	1462
13704	111	457.58	408.91	1462
13705	138	500.38	202.33	1463
13706	145	223.68	228.20	1463
13707	143	108.77	303.88	1463
13708	125	380.96	307.72	1463
13709	107	469.86	336.23	1463
13710	135	117.97	376.39	1463
13711	120	456.29	409.72	1463
13712	113	487.36	466.21	1463
13713	110	288.73	535.75	1463
13714	126	412.51	125.65	1464
13715	139	500.78	201.46	1464
13716	147	223.68	228.04	1464
13717	142	108.66	304.56	1464
13718	130	381.32	306.50	1464
13719	108	470.62	336	1464
13720	138	118.10	376.11	1464
13721	128	456.75	410.22	1464
13722	119	486.85	466.56	1464
13723	123	290.40	535.78	1464
13724	97	413.21	125.99	1465
13725	126	500.58	200.79	1465
13726	138	223.90	227.93	1465
13727	136	109.05	305.51	1465
13728	117	381.91	306.60	1465
13729	132	117.58	375.55	1465
13730	113	458.18	410.54	1465
13731	92	486.74	467.86	1465
13732	111	411.17	125.94	1466
13733	133	500.69	201.09	1466
13734	146	224.68	226.88	1466
13735	141	108.11	304.91	1466
13736	125	382.00	306.84	1466
13737	107	471.89	336.15	1466
13738	135	117.58	375.89	1466
13739	120	457.50	411.08	1466
13740	116	486.78	466.71	1466
13741	114	291.77	535.75	1466
13742	120	411.64	124.29	1467
13743	137	501.62	201.68	1467
13744	146	223.82	228.61	1467
13745	142	109.44	305.15	1467
13746	132	381.80	305.77	1467
13747	111	472.18	337.75	1467
13748	139	117.69	375.57	1467
13749	124	458.32	410.43	1467
13750	122	486.52	468.08	1467
13751	125	291.88	536.51	1467
13752	98	411.38	123.77	1468
13753	125	501.56	201.55	1468
13754	139	223.72	227.84	1468
13755	134	108.69	305.36	1468
13756	111	381.84	305.85	1468
13757	126	118.10	376.17	1468
13758	110	458.36	410.06	1468
13759	91	292.23	537.49	1468
13760	114	412.47	123.79	1469
13761	133	501.60	201.93	1469
13762	143	224.51	228.44	1469
13763	140	108.42	304.12	1469
13764	124	381.56	304.91	1469
13765	103	471.71	339.17	1469
13766	133	117.89	376.21	1469
13767	123	457.49	409.41	1469
13768	112	486.10	468.04	1469
13769	106	293.21	536.94	1469
13770	123	411.93	124.55	1470
13771	145	501.04	200.96	1470
13772	147	226.10	227.62	1470
13773	144	108.53	304.78	1470
13774	130	382.20	304.95	1470
13775	112	471.50	341.06	1470
13776	141	117.63	376.15	1470
13777	125	458.40	408.90	1470
13778	122	485.73	468.28	1470
13779	120	292.30	537.08	1470
13780	105	414.39	124.33	1471
13781	128	500.31	201.41	1471
13782	136	226.83	227.13	1471
13783	137	108.61	304.63	1471
13784	115	381.85	305.33	1471
13785	125	119.00	376.18	1471
13786	110	458.56	408.10	1471
13787	100	485.72	468.95	1471
13788	88	291.36	537.76	1471
13789	110	415.01	124.59	1472
13790	133	500.55	201.84	1472
13791	139	226.74	227.07	1472
13792	140	108.66	304.40	1472
13793	124	382.11	306.43	1472
13794	130	118.54	375.96	1472
13795	119	457.96	407.15	1472
13796	111	485.67	468.46	1472
13797	107	290.86	536.99	1472
13798	124	415.79	124.45	1473
13799	141	500.06	202.05	1473
13800	146	226.99	227.35	1473
13801	144	108.97	304.53	1473
13802	132	382.39	305.81	1473
13803	114	470.41	342.67	1473
13804	139	118.76	375.38	1473
13805	131	457.70	407.45	1473
13806	119	485.61	469.39	1473
13807	101	417.92	124.01	1474
13808	127	499.52	202.89	1474
13809	137	225.64	226.18	1474
13810	137	109.67	305.70	1474
13811	117	381.18	305.07	1474
13812	129	118.49	376.21	1474
13813	110	459.55	406.81	1474
13814	99	485.08	467.55	1474
13815	110	417.83	123.66	1475
13816	128	499.84	203.28	1475
13817	141	225.71	225.98	1475
13818	137	108.84	306.14	1475
13819	122	380.61	304.63	1475
13820	129	117.98	376.63	1475
13821	116	459.93	407.17	1475
13822	104	484.46	466.93	1475
13823	103	289.08	535.10	1475
13824	129	418.46	123.90	1476
13825	142	500.19	203.65	1476
13826	152	225.92	226.32	1476
13827	133	379.73	305.09	1476
13828	141	109.62	306.62	1476
13829	110	472.13	344.10	1476
13830	139	117.67	377.31	1476
13831	127	460.07	407.95	1476
13832	124	484.81	467.58	1476
13833	121	288.77	535.43	1476
13834	111	417.84	124.73	1477
13835	130	499.95	204.37	1477
13836	144	224.74	225.49	1477
13837	133	109.48	305.64	1477
13838	121	380.56	304.84	1477
13839	132	118.45	378.18	1477
13840	117	460.24	407.53	1477
13841	100	482.88	467.10	1477
13842	101	417.41	124.73	1478
13843	129	501.60	204.30	1478
13844	139	223.74	225.63	1478
13845	116	380.76	304.22	1478
13846	134	109.43	306.47	1478
13847	131	118.30	378.39	1478
13848	112	460.61	408.88	1478
13849	98	482.51	466.65	1478
13850	94	288.68	533.62	1478
13851	125	417.05	124.33	1479
13852	143	501.78	203.93	1479
13853	150	223.89	226.37	1479
13854	137	380.17	303.34	1479
13855	146	110.08	307.41	1479
13856	115	471.03	344.61	1479
13857	140	118.42	377.66	1479
13858	128	460.91	408.12	1479
13859	122	482	467.07	1479
13860	119	288.03	533.42	1479
13861	118	418.13	123.10	1480
13862	139	502.51	203.62	1480
13863	143	224.08	226.21	1480
13864	124	379.56	304.23	1480
13865	139	110.00	306.82	1480
13866	130	118.19	378.46	1480
13867	116	460.73	408.93	1480
13868	107	481.99	466.76	1480
13869	105	416.98	123.59	1481
13870	127	500.99	205.21	1481
13871	138	225.18	226.87	1481
13872	116	379.16	302.13	1481
13873	135	111.44	306.71	1481
13874	87	469.99	343.47	1481
13875	123	119.17	377.31	1481
13876	111	459.35	407.97	1481
13877	98	482.22	466.18	1481
13878	123	417.10	124.87	1482
13879	140	500.22	205.17	1482
13880	147	224.91	227.60	1482
13881	133	379.27	301.87	1482
13882	144	111.78	306.05	1482
13883	110	469.93	343.25	1482
13884	138	119.38	377.41	1482
13885	125	458.62	408.08	1482
13886	121	482.68	466.24	1482
13887	118	289.85	533.13	1482
13888	121	417.19	124.82	1483
13889	134	500	205.30	1483
13890	142	224.62	227.92	1483
13891	129	378.59	302.34	1483
13892	140	112.46	305.14	1483
13893	106	470.79	343.68	1483
13894	134	119	376.99	1483
13895	121	459.57	407.30	1483
13896	114	483.03	466.29	1483
13897	109	289.57	532.69	1483
13898	110	417.05	125.95	1484
13899	122	499.84	204.79	1484
13900	134	224.42	227.34	1484
13901	112	377.51	302.97	1484
13902	129	111.94	305.63	1484
13903	88	470.97	342.62	1484
13904	124	119.02	376.98	1484
13905	109	458.96	407.74	1484
13906	103	483.24	466.06	1484
13907	94	290.33	532.24	1484
13908	123	416.67	126.92	1485
13909	138	498.80	204.65	1485
13910	145	224.25	228.73	1485
13911	134	378.33	301.63	1485
13912	142	112.85	304.37	1485
13913	109	469.74	342.06	1485
13914	135	120.03	377.39	1485
13915	123	458.52	407.24	1485
13916	118	483.54	466.45	1485
13917	117	292.89	533.03	1485
13918	117	418.51	126.82	1486
13919	135	498.49	204.85	1486
13920	147	222.63	229.36	1486
13921	125	378.12	301.78	1486
13922	143	112.87	304.53	1486
13923	100	469.49	342.36	1486
13924	132	118.89	377.98	1486
13925	122	459.31	407.81	1486
13926	115	483.95	467.20	1486
13927	113	292.85	534.07	1486
13928	104	418.09	126.99	1487
13929	125	498.36	205.68	1487
13930	137	223.23	228.96	1487
13931	117	379.29	301.30	1487
13932	132	113.05	303.53	1487
13933	125	119.80	377.51	1487
13934	113	460.02	407.62	1487
13935	96	483.26	467.14	1487
13936	96	293	534.17	1487
13937	122	420.33	127.55	1488
13938	136	498.52	204.86	1488
13939	146	223.14	227.97	1488
13940	131	378.23	301.35	1488
13941	144	114.76	304.02	1488
13942	108	469.46	340.91	1488
13943	136	118.88	377.58	1488
13944	121	459.41	408.69	1488
13945	117	484.47	467.71	1488
13946	117	294.74	535.09	1488
13947	120	420.58	127.57	1489
13948	136	497.39	203.83	1489
13949	147	223.15	227.94	1489
13950	123	378.38	302.02	1489
13951	143	114.77	304.25	1489
13952	110	469.61	340.47	1489
13953	136	118.84	378.51	1489
13954	122	459.55	408.67	1489
13955	114	485.39	468.13	1489
13956	113	296.13	536.16	1489
13957	104	420.44	128.11	1490
13958	125	497.44	203.88	1490
13959	141	222.18	228.17	1490
13960	113	377.80	302.23	1490
13961	133	114.06	304.52	1490
13962	126	118.43	379.17	1490
13963	114	458.87	409.01	1490
13964	91	296.62	537.37	1490
13965	119	420.69	127.87	1491
13966	135	496.88	203.51	1491
13967	143	223.20	228.77	1491
13968	126	378.03	302.63	1491
13969	141	114.61	304.79	1491
13970	107	469.64	341.70	1491
13971	140	118.64	378.59	1491
13972	125	459.20	408.44	1491
13973	111	485.34	467.99	1491
13974	109	296.85	536.43	1491
13975	119	420.84	128.00	1492
13976	136	496.45	202.59	1492
13977	148	223.03	227.78	1492
13978	132	379.62	302.76	1492
13979	144	114.50	304.31	1492
13980	105	469.68	343.14	1492
13981	138	119.59	379.80	1492
13982	124	459.40	409.44	1492
13983	119	484.47	468.88	1492
13984	116	297.22	535.17	1492
13985	105	420.54	128.14	1493
13986	126	496.32	202.13	1493
13987	135	222.50	227.02	1493
13988	118	379.18	302.29	1493
13989	132	114.16	305.55	1493
13990	130	119.51	379.68	1493
13991	111	459.45	410.45	1493
13992	95	484.11	470.27	1493
13993	87	296.53	535.49	1493
13994	114	420.97	128.89	1494
13995	134	496.25	202.11	1494
13996	146	222.93	227.36	1494
13997	130	379.25	302.34	1494
13998	146	114.77	304.46	1494
13999	135	120.25	380.28	1494
14000	124	458.81	410.40	1494
14001	114	483.80	469.16	1494
14002	112	296.26	535.69	1494
14003	125	419.16	128.91	1495
14004	136	495.99	202.98	1495
14005	143	222.13	228.28	1495
14006	131	377.70	301.65	1495
14007	146	114.79	305.27	1495
14008	116	471.03	343.45	1495
14009	139	121.49	379.83	1495
14010	126	458.90	412.66	1495
14011	118	484.22	470.70	1495
14012	118	296.84	533.95	1495
14013	107	419.53	128.01	1496
14014	123	497.10	203.65	1496
14015	141	221.21	228.41	1496
14016	117	377.77	302.19	1496
14017	140	113.83	305.46	1496
14018	126	120.67	378.44	1496
14019	111	459.38	412.78	1496
14020	97	483.79	472.04	1496
14021	115	419.96	128.07	1497
14022	132	497.48	204.14	1497
14023	144	220.71	228.56	1497
14024	123	377.70	303.17	1497
14025	142	113.70	305.42	1497
14026	100	471.84	342.70	1497
14027	136	120.49	378.42	1497
14028	117	459.83	412.34	1497
14029	110	483.69	472.23	1497
14030	112	295.30	533.71	1497
14031	123	419.35	127.83	1498
14032	139	497.49	203.49	1498
14033	146	220.01	229.09	1498
14034	129	378.24	302.76	1498
14035	142	113.62	305.37	1498
14036	112	471.52	341.96	1498
14037	137	120.32	378.16	1498
14038	126	460.08	412.64	1498
14039	115	484.10	472.96	1498
14040	117	296.83	534.31	1498
14041	125	499.66	203.51	1499
14042	140	219.16	228.35	1499
14043	117	376.53	301.76	1499
14044	138	112.72	306.41	1499
14045	123	119.26	377.17	1499
14046	109	460.78	413.56	1499
14047	95	484.48	474.61	1499
14048	91	295.80	533.31	1499
14049	108	418.61	125.70	1500
14050	131	500.24	204.16	1500
14051	139	219.04	228.85	1500
14052	123	375.98	302.57	1500
14053	141	112.74	306.44	1500
14054	94	471.37	344.23	1500
14055	130	119.30	376.53	1500
14056	117	460.08	414.54	1500
14057	108	484.07	475.81	1500
14058	104	295.86	532.39	1500
14059	127	417.48	124.88	1501
14060	141	501.17	203.85	1501
14061	149	219.97	228.07	1501
14062	134	377.27	301.57	1501
14063	145	112.56	307.24	1501
14064	112	470.92	344.04	1501
14065	138	119.55	376.52	1501
14066	125	460.36	414.96	1501
14067	122	483.65	475.10	1501
14068	116	295.45	532.37	1501
14069	101	419.10	125.98	1502
14070	126	500.65	204.71	1502
14071	136	219.95	227.88	1502
14072	116	377.16	302.56	1502
14073	131	113.53	306.71	1502
14074	121	120.00	375.90	1502
14075	111	457.88	414.87	1502
14076	100	484.08	474.72	1502
14077	96	296.01	530.93	1502
14078	110	418.90	125.94	1503
14079	128	500.18	205.09	1503
14080	142	221.13	228.17	1503
14081	122	376.47	302.10	1503
14082	140	113.71	306.61	1503
14083	132	120.05	375.11	1503
14084	118	457.53	414.89	1503
14085	106	484.13	476.02	1503
14086	107	296.44	528.86	1503
14087	129	419.52	126.03	1504
14088	136	499.63	206.44	1504
14089	148	220.99	228.33	1504
14090	137	376.34	301.64	1504
14091	147	112.32	306.89	1504
14092	112	468.71	346.19	1504
14093	144	119.27	374.91	1504
14094	125	457.76	415.05	1504
14095	124	483.95	476.65	1504
14096	117	296.34	528.91	1504
14097	107	419.22	125.85	1505
14098	141	221.82	227.61	1505
14099	124	377.02	300.48	1505
14100	140	113.79	307.36	1505
14101	129	119.58	375.45	1505
14102	113	456.38	415.41	1505
14103	104	483.37	475.32	1505
14104	98	296.40	528.09	1505
14105	105	420.53	126.76	1506
14106	127	498.60	206.43	1506
14107	139	222.76	229.16	1506
14108	118	377.70	301.76	1506
14109	134	112.73	308.07	1506
14110	127	118.89	374.75	1506
14111	113	457.61	414.54	1506
14112	104	484.31	475.86	1506
14113	96	296.83	526.47	1506
14114	139	500.29	207.06	1507
14115	147	222.83	229.49	1507
14116	136	378.43	301.34	1507
14117	143	111.79	308.30	1507
14118	112	467.37	347.74	1507
14119	140	119.70	374.95	1507
14120	127	457.22	414.52	1507
14121	126	484.96	475.57	1507
14122	115	297.80	526.93	1507
14123	113	420.56	126.92	1508
14124	128	499.49	207.34	1508
